"","temp","date","CDD"
"6504",19.6,2017-10-21,5307.57
"6505",15.7,2017-10-22,5323.27
"6506",17.1,2017-10-23,5340.37
"6507",18.2,2017-10-24,5358.57
"6508",16.2,2017-10-25,5374.77
"6509",17.6,2017-10-26,5392.37
"6510",17.1,2017-10-27,5409.47
"6511",12.1,2017-10-28,5421.57
"6512",12.4,2017-10-29,5433.97
"6513",12.1,2017-10-30,5446.07
"6514",13.4,2017-10-31,5459.47
"6515",15.1,2017-11-01,5474.57
"6516",16.8,2017-11-02,5491.37
"6517",15.6,2017-11-03,5506.97
"6518",13.2,2017-11-04,5520.17
"6519",13.1,2017-11-05,5533.27
"6520",16.8,2017-11-06,5550.07
"6521",16.2,2017-11-07,5566.27
"6522",14,2017-11-08,5580.27
"6523",18.2,2017-11-09,5598.47
"6524",15.3,2017-11-10,5613.77
"6525",7.8,2017-11-11,5621.57
"6526",8.9,2017-11-12,5630.47
"6527",9.9,2017-11-13,5640.37
"6528",10.1,2017-11-14,5650.47
"6529",11.2,2017-11-15,5661.67
"6530",11.7,2017-11-16,5673.37
"6531",13.3,2017-11-17,5686.67
"6532",13.7,2017-11-18,5700.37
"6533",13.4,2017-11-19,5713.77
"6534",14.8,2017-11-20,5728.57
"6535",8.7,2017-11-21,5737.27
"6536",8.8,2017-11-22,5746.07
"6537",7.8,2017-11-23,5753.87
"6538",6.8,2017-11-24,5760.67
"6539",9.1,2017-11-25,5769.77
"6540",10.7,2017-11-26,5780.47
"6541",10.1,2017-11-27,5790.57
"6542",7.2,2017-11-28,5797.77
"6543",9.9,2017-11-29,5807.67
"6544",12.2,2017-11-30,5819.87
"6545",8.1,2017-12-01,5827.97
"6546",5.6,2017-12-02,5833.57
"6547",7.2,2017-12-03,5840.77
"6548",7.8,2017-12-04,5848.57
"6549",8.9,2017-12-05,5857.47
"6550",7.3,2017-12-06,5864.77
"6551",7.3,2017-12-07,5872.07
"6552",8.3,2017-12-08,5880.37
"6553",7.1,2017-12-09,5887.47
"6554",7.2,2017-12-10,5894.67
"6555",7.8,2017-12-11,5902.47
"6556",9.3,2017-12-12,5911.77
"6557",5.4,2017-12-13,5917.17
"6558",3.3,2017-12-14,5920.47
"6559",2.6,2017-12-15,5923.07
"6560",3.8,2017-12-16,5926.87
"6561",3.1,2017-12-17,5929.97
"6562",3.3,2017-12-18,5933.27
"6563",6.5,2017-12-19,5939.77
"6564",5.8,2017-12-20,5945.57
"6565",4.4,2017-12-21,5949.97
"6566",4.4,2017-12-22,5954.37
"6567",6.2,2017-12-23,5960.57
"6568",7.3,2017-12-24,5967.87
"6569",7.2,2017-12-25,5975.07
"6570",7.9,2017-12-26,5982.97
"6571",4.3,2017-12-27,5987.27
"6572",6.1,2017-12-28,5993.37
"6573",4.9,2017-12-29,5998.27
"6574",5.7,2017-12-30,6003.97
"6575",5.4,2017-12-31,6009.37
"6576",7.7,2018-01-01,7.7
"6577",4.8,2018-01-02,12.5
"6578",1.2,2018-01-03,13.7
"6579",1.9,2018-01-04,15.6
"6580",6.37,2018-01-05,21.97
"6581",3.8,2018-01-06,25.77
"6582",4.1,2018-01-07,29.87
"6583",5.4,2018-01-08,35.27
"6584",5.6,2018-01-09,40.87
"6585",4.4,2018-01-10,45.27
"6586",6.2,2018-01-11,51.47
"6587",2.5,2018-01-12,53.97
"6588",5.7,2018-01-13,59.67
"6589",7.4,2018-01-14,67.07
"6590",7.2,2018-01-15,74.27
"6591",3.2,2018-01-16,77.47
"6592",3.3,2018-01-17,80.77
"6593",8.4,2018-01-18,89.17
"6594",7.5,2018-01-19,96.67
"6595",8.1,2018-01-20,104.77
"6596",5.6,2018-01-21,110.37
"6597",6.4,2018-01-22,116.77
"6598",5,2018-01-23,121.77
"6599",3.6,2018-01-24,125.37
"6600",2.9,2018-01-25,128.27
"6601",5.4,2018-01-26,133.67
"6602",6.2,2018-01-27,139.87
"6603",3.8,2018-01-28,143.67
"6604",-1.3,2018-01-29,142.37
"6605",-0.1,2018-01-30,142.27
"6606",3.8,2018-01-31,146.07
"6607",2.3,2018-02-01,148.37
"6608",5.2,2018-02-02,153.57
"6609",5.9,2018-02-03,159.47
"6610",7.1,2018-02-04,166.57
"6611",5.7,2018-02-05,172.27
"6612",3.2,2018-02-06,175.47
"6613",2.9,2018-02-07,178.37
"6614",0.9,2018-02-08,179.27
"6615",3.3,2018-02-09,182.57
"6616",4.9,2018-02-10,187.47
"6617",6.8,2018-02-11,194.27
"6618",8.8,2018-02-12,203.07
"6619",6.5,2018-02-13,209.57
"6620",2.6,2018-02-14,212.17
"6621",3.8,2018-02-15,215.97
"6622",2.8,2018-02-16,218.77
"6623",4.8,2018-02-17,223.57
"6624",7.2,2018-02-18,230.77
"6625",7.7,2018-02-19,238.47
"6626",6.7,2018-02-20,245.17
"6627",10.7,2018-02-21,255.87
"6628",5.1,2018-02-22,260.97
"6629",4.2,2018-02-23,265.17
"6630",8.4,2018-02-24,273.57
"6631",10.3,2018-02-25,283.87
"6632",10.3,2018-02-26,294.17
"6633",12.7,2018-02-27,306.87
"6634",13.7,2018-02-28,320.57
"6635",8.7,2018-03-01,329.27
"6636",7.7,2018-03-02,336.97
"6637",8.4,2018-03-03,345.37
"6638",5.9,2018-03-04,351.27
"6639",8.5,2018-03-05,359.77
"6640",7.2,2018-03-06,366.97
"6641",4.9,2018-03-07,371.87
"6642",11.8,2018-03-08,383.67
"6643",15.6,2018-03-09,399.27
"6644",13.6,2018-03-10,412.87
"6645",9.8,2018-03-11,422.67
"6646",15.3,2018-03-12,437.97
"6647",18.1,2018-03-13,456.07
"6648",11.9,2018-03-14,467.97
"6649",5.7,2018-03-15,473.67
"6650",6.8,2018-03-16,480.47
"6651",2.9,2018-03-17,483.37
"6652",6.7,2018-03-18,490.07
"6653",12.3,2018-03-19,502.37
"6654",16.2,2018-03-20,518.57
"6655",15.8,2018-03-21,534.37
"6656",8.2,2018-03-22,542.57
"6657",7.6,2018-03-23,550.17
"6658",5.6,2018-03-24,555.77
"6659",9,2018-03-25,564.77
"6660",11.7,2018-03-26,576.47
"6661",16.6,2018-03-27,593.07
"6662",11.6,2018-03-28,604.67
"6663",8.4,2018-03-29,613.07
"6664",10.6,2018-03-30,623.67
"6665",12.5,2018-03-31,636.17
"6666",11.5,2018-04-01,647.67
"6667",7.4,2018-04-02,655.07
"6668",8,2018-04-03,663.07
"6669",13.8,2018-04-04,676.87
"6670",13.3,2018-04-05,690.17
"6671",14.8,2018-04-06,704.97
"6672",17.3,2018-04-07,722.27
"6673",15.3,2018-04-08,737.57
"6674",12.7,2018-04-09,750.27
"6675",12.7,2018-04-10,762.97
"6676",15.4,2018-04-11,778.37
"6677",17.1,2018-04-12,795.47
"6678",14.3,2018-04-13,809.77
"6679",16.6,2018-04-14,826.37
"6680",16.8,2018-04-15,843.17
"6681",18.9,2018-04-16,862.07
"6682",19.4,2018-04-17,881.47
"6683",15.3,2018-04-18,896.77
"6684",15.7,2018-04-19,912.47
"6685",16.2,2018-04-20,928.67
"6686",16.4,2018-04-21,945.07
"6687",16.1,2018-04-22,961.17
"6688",14.4,2018-04-23,975.57
"6689",10.7,2018-04-24,986.27
"6690",14.8,2018-04-25,1001.07
"6691",17.4,2018-04-26,1018.47
"6692",19.2,2018-04-27,1037.67
"6693",19.6,2018-04-28,1057.27
"6694",16.8,2018-04-29,1074.07
"6695",16.3,2018-04-30,1090.37
"6696",19,2018-05-01,1109.37
"6697",20.4,2018-05-02,1129.77
"6698",20.9,2018-05-03,1150.67
"6699",21.6,2018-05-04,1172.27
"6700",20.1,2018-05-05,1192.37
"6701",15.6,2018-05-06,1207.97
"6702",21.1,2018-05-07,1229.07
"6703",23,2018-05-08,1252.07
"6704",20.7,2018-05-09,1272.77
"6705",22.7,2018-05-10,1295.47
"6706",18.6,2018-05-11,1314.07
"6707",23.1,2018-05-12,1337.17
"6708",21.1,2018-05-13,1358.27
"6709",21.2,2018-05-14,1379.47
"6710",19.6,2018-05-15,1399.07
"6711",20.1,2018-05-16,1419.17
"6712",23.1,2018-05-17,1442.27
"6713",22.1,2018-05-18,1464.37
"6714",19.3,2018-05-19,1483.67
"6715",18.8,2018-05-20,1502.47
"6716",21.2,2018-05-21,1523.67
"6717",19.8,2018-05-22,1543.47
"6718",18.6,2018-05-23,1562.07
"6719",18.7,2018-05-24,1580.77
"6720",20.8,2018-05-25,1601.57
"6721",22.2,2018-05-26,1623.77
"6722",23.6,2018-05-27,1647.37
"6723",24.6,2018-05-28,1671.97
"6724",22,2018-05-29,1693.97
"6725",22.9,2018-05-30,1716.87
"6726",23.9,2018-05-31,1740.77
"6727",25.1,2018-06-01,1765.87
"6728",20.4,2018-06-02,1786.27
"6729",24.9,2018-06-03,1811.17
"6730",18.4,2018-06-04,1829.57
"6731",22.7,2018-06-05,1852.27
"6732",24.3,2018-06-06,1876.57
"6733",24.9,2018-06-07,1901.47
"6734",24.8,2018-06-08,1926.27
"6735",26.4,2018-06-09,1952.67
"6736",27.1,2018-06-10,1979.77
"6737",26.6,2018-06-11,2006.37
"6738",22.3,2018-06-12,2028.67
"6739",18.4,2018-06-13,2047.07
"6740",20.4,2018-06-14,2067.47
"6741",21.8,2018-06-15,2089.27
"6742",24.8,2018-06-16,2114.07
"6743",20.7,2018-06-17,2134.77
"6744",23.3,2018-06-18,2158.07
"6745",23.9,2018-06-19,2181.97
"6746",22.1,2018-06-20,2204.07
"6747",22.9,2018-06-21,2226.97
"6748",22.7,2018-06-22,2249.67
"6749",25.5,2018-06-23,2275.17
"6750",20.9,2018-06-24,2296.07
"6751",22,2018-06-25,2318.07
"6752",23.8,2018-06-26,2341.87
"6753",23.7,2018-06-27,2365.57
"6754",24.1,2018-06-28,2389.67
"6755",22.1,2018-06-29,2411.77
"6756",22.3,2018-06-30,2434.07
"6757",24,2018-07-01,2458.07
"6758",25.3,2018-07-02,2483.37
"6759",25.8,2018-07-03,2509.17
"6760",25.7,2018-07-04,2534.87
"6761",24.3,2018-07-05,2559.17
"6762",25.2,2018-07-06,2584.37
"6763",25.7,2018-07-07,2610.07
"6764",24.7,2018-07-08,2634.77
"6765",24.9,2018-07-09,2659.67
"6766",27,2018-07-10,2686.67
"6767",26.7,2018-07-11,2713.37
"6768",26.7,2018-07-12,2740.07
"6769",23.7,2018-07-13,2763.77
"6770",25.8,2018-07-14,2789.57
"6771",27.1,2018-07-15,2816.67
"6772",29.8,2018-07-16,2846.47
"6773",29.5,2018-07-17,2875.97
"6774",29.7,2018-07-18,2905.67
"6775",29.8,2018-07-19,2935.47
"6776",29.4,2018-07-20,2964.87
"6777",29.9,2018-07-21,2994.77
"6778",28.3,2018-07-22,3023.07
"6779",27.4,2018-07-23,3050.47
"6780",28.7,2018-07-24,3079.17
"6781",29.2,2018-07-25,3108.37
"6782",29.7,2018-07-26,3138.07
"6783",30.1,2018-07-27,3168.17
"6784",29.6,2018-07-28,3197.77
"6785",29.7,2018-07-29,3227.47
"6786",29.3,2018-07-30,3256.77
"6787",28.2,2018-07-31,3284.97
"6788",28.4,2018-08-01,3313.37
"6789",29.1,2018-08-02,3342.47
"6790",29.2,2018-08-03,3371.67
"6791",29.5,2018-08-04,3401.17
"6792",28,2018-08-05,3429.17
"6793",26.9,2018-08-06,3456.07
"6794",28.2,2018-08-07,3484.27
"6795",28.4,2018-08-08,3512.67
"6796",25.9,2018-08-09,3538.57
"6797",25.7,2018-08-10,3564.27
"6798",28.5,2018-08-11,3592.77
"6799",29.5,2018-08-12,3622.27
"6800",29.8,2018-08-13,3652.07
"6801",26.9,2018-08-14,3678.97
"6802",28.2,2018-08-15,3707.17
"6803",27.2,2018-08-16,3734.37
"6804",29,2018-08-17,3763.37
"6805",30.3,2018-08-18,3793.67
"6806",25.1,2018-08-19,3818.77
"6807",25.2,2018-08-20,3843.97
"6808",27.6,2018-08-21,3871.57
"6809",27.8,2018-08-22,3899.37
"6810",28.4,2018-08-23,3927.77
"6811",27.4,2018-08-24,3955.17
"6812",29.9,2018-08-25,3985.07
"6813",30.2,2018-08-26,4015.27
"6814",25.6,2018-08-27,4040.87
"6815",26.6,2018-08-28,4067.47
"6816",26,2018-08-29,4093.47
"6817",25.6,2018-08-30,4119.07
"6818",27.3,2018-08-31,4146.37
"6819",26.4,2018-09-01,4172.77
"6820",24.7,2018-09-02,4197.47
"6821",27,2018-09-03,4224.47
"6822",27.3,2018-09-04,4251.77
"6823",27.4,2018-09-05,4279.17
"6824",28.4,2018-09-06,4307.57
"6825",28.7,2018-09-07,4336.27
"6826",28.1,2018-09-08,4364.37
"6827",28.7,2018-09-09,4393.07
"6828",23.7,2018-09-10,4416.77
"6829",23.8,2018-09-11,4440.57
"6830",26.5,2018-09-12,4467.07
"6831",28,2018-09-13,4495.07
"6832",28.3,2018-09-14,4523.37
"6833",27.9,2018-09-15,4551.27
"6834",25.7,2018-09-16,4576.97
"6835",25.7,2018-09-17,4602.67
"6836",27,2018-09-18,4629.67
"6837",27.5,2018-09-19,4657.17
"6838",26.4,2018-09-20,4683.57
"6839",21.7,2018-09-21,4705.27
"6840",25.3,2018-09-22,4730.57
"6841",26.1,2018-09-23,4756.67
"6842",25.4,2018-09-24,4782.07
"6843",24.9,2018-09-25,4806.97
"6844",25.1,2018-09-26,4832.07
"6845",25.9,2018-09-27,4857.97
"6846",17.2,2018-09-28,4875.17
"6847",19.5,2018-09-29,4894.67
"6848",21.8,2018-09-30,4916.47
"6849",23.6,2018-10-01,4940.07
"6850",21.4,2018-10-02,4961.47
"6851",18.8,2018-10-03,4980.27
"6852",18.4,2018-10-04,4998.67
"6853",22,2018-10-05,5020.67
"6854",23.6,2018-10-06,5044.27
"6855",25.3,2018-10-07,5069.57
"6856",23.8,2018-10-08,5093.37
"6857",21.5,2018-10-09,5114.87
"6858",20.2,2018-10-10,5135.07
"6859",16.6,2018-10-11,5151.67
"6860",14.3,2018-10-12,5165.97
"6861",15.6,2018-10-13,5181.57
"6862",15,2018-10-14,5196.57
"6863",16,2018-10-15,5212.57
"6864",16.4,2018-10-16,5228.97
"6865",15.9,2018-10-17,5244.87
"6866",13.7,2018-10-18,5258.57
"6867",13.8,2018-10-19,5272.37
"6868",15.6,2018-10-20,5287.97
"6869",19.6,2018-10-21,5307.57
"6870",15.7,2018-10-22,5323.27
"6871",17.1,2018-10-23,5340.37
"6872",18.2,2018-10-24,5358.57
"6873",16.2,2018-10-25,5374.77
"6874",17.6,2018-10-26,5392.37
"6875",17.1,2018-10-27,5409.47
"6876",12.1,2018-10-28,5421.57
"6877",12.4,2018-10-29,5433.97
"6878",12.1,2018-10-30,5446.07
"6879",13.4,2018-10-31,5459.47
"6880",15.1,2018-11-01,5474.57
"6881",16.8,2018-11-02,5491.37
"6882",15.6,2018-11-03,5506.97
"6883",13.2,2018-11-04,5520.17
"6884",13.1,2018-11-05,5533.27
"6885",16.8,2018-11-06,5550.07
"6886",16.2,2018-11-07,5566.27
"6887",14,2018-11-08,5580.27
"6888",18.2,2018-11-09,5598.47
"6889",15.3,2018-11-10,5613.77
"6890",7.8,2018-11-11,5621.57
"6891",8.9,2018-11-12,5630.47
"6892",9.9,2018-11-13,5640.37
"6893",10.1,2018-11-14,5650.47
"6894",11.2,2018-11-15,5661.67
"6895",11.7,2018-11-16,5673.37
"6896",13.3,2018-11-17,5686.67
"6897",13.7,2018-11-18,5700.37
"6898",13.4,2018-11-19,5713.77
"6899",14.8,2018-11-20,5728.57
"6900",8.7,2018-11-21,5737.27
"6901",8.8,2018-11-22,5746.07
"6902",7.8,2018-11-23,5753.87
"6903",6.8,2018-11-24,5760.67
"6904",9.1,2018-11-25,5769.77
"6905",10.7,2018-11-26,5780.47
"6906",10.1,2018-11-27,5790.57
"6907",7.2,2018-11-28,5797.77
"6908",9.9,2018-11-29,5807.67
"6909",12.2,2018-11-30,5819.87
"6910",8.1,2018-12-01,5827.97
"6911",5.6,2018-12-02,5833.57
"6912",7.2,2018-12-03,5840.77
"6913",7.8,2018-12-04,5848.57
"6914",8.9,2018-12-05,5857.47
"6915",7.3,2018-12-06,5864.77
"6916",7.3,2018-12-07,5872.07
"6917",8.3,2018-12-08,5880.37
"6918",7.1,2018-12-09,5887.47
"6919",7.2,2018-12-10,5894.67
"6920",7.8,2018-12-11,5902.47
"6921",9.3,2018-12-12,5911.77
"6922",5.4,2018-12-13,5917.17
"6923",3.3,2018-12-14,5920.47
"6924",2.6,2018-12-15,5923.07
"6925",3.8,2018-12-16,5926.87
"6926",3.1,2018-12-17,5929.97
"6927",3.3,2018-12-18,5933.27
"6928",6.5,2018-12-19,5939.77
"6929",5.8,2018-12-20,5945.57
"6930",4.4,2018-12-21,5949.97
"6931",4.4,2018-12-22,5954.37
"6932",6.2,2018-12-23,5960.57
"6933",7.3,2018-12-24,5967.87
"6934",7.2,2018-12-25,5975.07
"6935",7.9,2018-12-26,5982.97
"6936",4.3,2018-12-27,5987.27
"6937",6.1,2018-12-28,5993.37
"6938",4.9,2018-12-29,5998.27
"6939",5.7,2018-12-30,6003.97
"6940",5.4,2018-12-31,6009.37
"6941",7.7,2019-01-01,7.7
"6942",4.8,2019-01-02,12.5
"6943",1.2,2019-01-03,13.7
"6944",1.9,2019-01-04,15.6
"6945",6.37,2019-01-05,21.97
"6946",3.8,2019-01-06,25.77
"6947",4.1,2019-01-07,29.87
"6948",5.4,2019-01-08,35.27
"6949",5.6,2019-01-09,40.87
"6950",4.4,2019-01-10,45.27
"6951",6.2,2019-01-11,51.47
"6952",2.5,2019-01-12,53.97
"6953",5.7,2019-01-13,59.67
"6954",7.4,2019-01-14,67.07
"6955",7.2,2019-01-15,74.27
"6956",3.2,2019-01-16,77.47
"6957",3.3,2019-01-17,80.77
"6958",8.4,2019-01-18,89.17
"6959",7.5,2019-01-19,96.67
"6960",8.1,2019-01-20,104.77
"6961",5.6,2019-01-21,110.37
"6962",6.4,2019-01-22,116.77
"6963",5,2019-01-23,121.77
"6964",3.6,2019-01-24,125.37
"6965",2.9,2019-01-25,128.27
"6966",5.4,2019-01-26,133.67
"6967",6.2,2019-01-27,139.87
"6968",3.8,2019-01-28,143.67
"6969",-1.3,2019-01-29,142.37
"6970",-0.1,2019-01-30,142.27
"6971",3.8,2019-01-31,146.07
"6972",2.3,2019-02-01,148.37
"6973",5.2,2019-02-02,153.57
"6974",5.9,2019-02-03,159.47
"6975",7.1,2019-02-04,166.57
"6976",5.7,2019-02-05,172.27
"6977",3.2,2019-02-06,175.47
"6978",2.9,2019-02-07,178.37
"6979",0.9,2019-02-08,179.27
"6980",3.3,2019-02-09,182.57
"6981",4.9,2019-02-10,187.47
"6982",6.8,2019-02-11,194.27
"6983",8.8,2019-02-12,203.07
"6984",6.5,2019-02-13,209.57
"6985",2.6,2019-02-14,212.17
"6986",3.8,2019-02-15,215.97
"6987",2.8,2019-02-16,218.77
"6988",4.8,2019-02-17,223.57
"6989",7.2,2019-02-18,230.77
"6990",7.7,2019-02-19,238.47
"6991",6.7,2019-02-20,245.17
"6992",10.7,2019-02-21,255.87
"6993",5.1,2019-02-22,260.97
"6994",4.2,2019-02-23,265.17
"6995",8.4,2019-02-24,273.57
"6996",10.3,2019-02-25,283.87
"6997",10.3,2019-02-26,294.17
"6998",12.7,2019-02-27,306.87
"6999",13.7,2019-02-28,320.57
"7000",8.7,2019-03-01,329.27
"7001",7.7,2019-03-02,336.97
"7002",8.4,2019-03-03,345.37
"7003",5.9,2019-03-04,351.27
"7004",8.5,2019-03-05,359.77
"7005",7.2,2019-03-06,366.97
"7006",4.9,2019-03-07,371.87
"7007",11.8,2019-03-08,383.67
"7008",15.6,2019-03-09,399.27
"7009",13.6,2019-03-10,412.87
"7010",9.8,2019-03-11,422.67
"7011",15.3,2019-03-12,437.97
"7012",18.1,2019-03-13,456.07
"7013",11.9,2019-03-14,467.97
"7014",5.7,2019-03-15,473.67
"7015",6.8,2019-03-16,480.47
"7016",2.9,2019-03-17,483.37
"7017",6.7,2019-03-18,490.07
"7018",12.3,2019-03-19,502.37
"7019",16.2,2019-03-20,518.57
"7020",15.8,2019-03-21,534.37
"7021",8.2,2019-03-22,542.57
"7022",7.6,2019-03-23,550.17
"7023",5.6,2019-03-24,555.77
"7024",9,2019-03-25,564.77
"7025",11.7,2019-03-26,576.47
"7026",16.6,2019-03-27,593.07
"7027",11.6,2019-03-28,604.67
"7028",8.4,2019-03-29,613.07
"7029",10.6,2019-03-30,623.67
"7030",12.5,2019-03-31,636.17
"7031",11.5,2019-04-01,647.67
"7032",7.4,2019-04-02,655.07
"7033",8,2019-04-03,663.07
"7034",13.8,2019-04-04,676.87
"7035",13.3,2019-04-05,690.17
"7036",14.8,2019-04-06,704.97
"7037",17.3,2019-04-07,722.27
"7038",15.3,2019-04-08,737.57
"7039",12.7,2019-04-09,750.27
"7040",12.7,2019-04-10,762.97
"7041",15.4,2019-04-11,778.37
"7042",17.1,2019-04-12,795.47
"7043",14.3,2019-04-13,809.77
"7044",16.6,2019-04-14,826.37
"7045",16.8,2019-04-15,843.17
"7046",18.9,2019-04-16,862.07
"7047",19.4,2019-04-17,881.47
"7048",15.3,2019-04-18,896.77
"7049",15.7,2019-04-19,912.47
"7050",16.2,2019-04-20,928.67
"7051",16.4,2019-04-21,945.07
"7052",16.1,2019-04-22,961.17
"7053",14.4,2019-04-23,975.57
"7054",10.7,2019-04-24,986.27
"7055",14.8,2019-04-25,1001.07
"7056",17.4,2019-04-26,1018.47
"7057",19.2,2019-04-27,1037.67
"7058",19.6,2019-04-28,1057.27
"7059",16.8,2019-04-29,1074.07
"7060",16.3,2019-04-30,1090.37
"7061",19,2019-05-01,1109.37
"7062",20.4,2019-05-02,1129.77
"7063",20.9,2019-05-03,1150.67
"7064",21.6,2019-05-04,1172.27
"7065",20.1,2019-05-05,1192.37
"7066",15.6,2019-05-06,1207.97
"7067",21.1,2019-05-07,1229.07
"7068",23,2019-05-08,1252.07
"7069",20.7,2019-05-09,1272.77
"7070",22.7,2019-05-10,1295.47
"7071",18.6,2019-05-11,1314.07
"7072",23.1,2019-05-12,1337.17
"7073",21.1,2019-05-13,1358.27
"7074",21.2,2019-05-14,1379.47
"7075",19.6,2019-05-15,1399.07
"7076",20.1,2019-05-16,1419.17
"7077",23.1,2019-05-17,1442.27
"7078",22.1,2019-05-18,1464.37
"7079",19.3,2019-05-19,1483.67
"7080",18.8,2019-05-20,1502.47
"7081",21.2,2019-05-21,1523.67
"7082",19.8,2019-05-22,1543.47
"7083",18.6,2019-05-23,1562.07
"7084",18.7,2019-05-24,1580.77
"7085",20.8,2019-05-25,1601.57
"7086",22.2,2019-05-26,1623.77
"7087",23.6,2019-05-27,1647.37
"7088",24.6,2019-05-28,1671.97
"7089",22,2019-05-29,1693.97
"7090",22.9,2019-05-30,1716.87
"7091",23.9,2019-05-31,1740.77
"7092",25.1,2019-06-01,1765.87
"7093",20.4,2019-06-02,1786.27
"7094",24.9,2019-06-03,1811.17
"7095",18.4,2019-06-04,1829.57
"7096",22.7,2019-06-05,1852.27
"7097",24.3,2019-06-06,1876.57
"7098",24.9,2019-06-07,1901.47
"7099",24.8,2019-06-08,1926.27
"7100",26.4,2019-06-09,1952.67
"7101",27.1,2019-06-10,1979.77
"7102",26.6,2019-06-11,2006.37
"7103",22.3,2019-06-12,2028.67
"7104",18.4,2019-06-13,2047.07
"7105",20.4,2019-06-14,2067.47
"7106",21.8,2019-06-15,2089.27
"7107",24.8,2019-06-16,2114.07
"7108",20.7,2019-06-17,2134.77
"7109",23.3,2019-06-18,2158.07
"7110",23.9,2019-06-19,2181.97
"7111",22.1,2019-06-20,2204.07
"7112",22.9,2019-06-21,2226.97
"7113",22.7,2019-06-22,2249.67
"7114",25.5,2019-06-23,2275.17
"7115",20.9,2019-06-24,2296.07
"7116",22,2019-06-25,2318.07
"7117",23.8,2019-06-26,2341.87
"7118",23.7,2019-06-27,2365.57
"7119",24.1,2019-06-28,2389.67
"7120",22.1,2019-06-29,2411.77
"7121",22.3,2019-06-30,2434.07
"7122",24,2019-07-01,2458.07
"7123",25.3,2019-07-02,2483.37
"7124",25.8,2019-07-03,2509.17
"7125",25.7,2019-07-04,2534.87
"7126",24.3,2019-07-05,2559.17
"7127",25.2,2019-07-06,2584.37
"7128",25.7,2019-07-07,2610.07
"7129",24.7,2019-07-08,2634.77
"7130",24.9,2019-07-09,2659.67
"7131",27,2019-07-10,2686.67
"7132",26.7,2019-07-11,2713.37
"7133",26.7,2019-07-12,2740.07
"7134",23.7,2019-07-13,2763.77
"7135",25.8,2019-07-14,2789.57
"7136",27.1,2019-07-15,2816.67
"7137",29.8,2019-07-16,2846.47
"7138",29.5,2019-07-17,2875.97
"7139",29.7,2019-07-18,2905.67
"7140",29.8,2019-07-19,2935.47
"7141",29.4,2019-07-20,2964.87
"7142",29.9,2019-07-21,2994.77
"7143",28.3,2019-07-22,3023.07
"7144",27.4,2019-07-23,3050.47
"7145",28.7,2019-07-24,3079.17
"7146",29.2,2019-07-25,3108.37
"7147",29.7,2019-07-26,3138.07
"7148",30.1,2019-07-27,3168.17
"7149",29.6,2019-07-28,3197.77
"7150",29.7,2019-07-29,3227.47
"7151",29.3,2019-07-30,3256.77
"7152",28.2,2019-07-31,3284.97
"7153",28.4,2019-08-01,3313.37
"7154",29.1,2019-08-02,3342.47
"7155",29.2,2019-08-03,3371.67
"7156",29.5,2019-08-04,3401.17
"7157",28,2019-08-05,3429.17
"7158",26.9,2019-08-06,3456.07
"7159",28.2,2019-08-07,3484.27
"7160",28.4,2019-08-08,3512.67
"7161",25.9,2019-08-09,3538.57
"7162",25.7,2019-08-10,3564.27
"7163",28.5,2019-08-11,3592.77
"7164",29.5,2019-08-12,3622.27
"7165",29.8,2019-08-13,3652.07
"7166",26.9,2019-08-14,3678.97
"7167",28.2,2019-08-15,3707.17
"7168",27.2,2019-08-16,3734.37
"7169",29,2019-08-17,3763.37
"7170",30.3,2019-08-18,3793.67
"7171",25.1,2019-08-19,3818.77
"7172",25.2,2019-08-20,3843.97
"7173",27.6,2019-08-21,3871.57
"7174",27.8,2019-08-22,3899.37
"7175",28.4,2019-08-23,3927.77
"7176",27.4,2019-08-24,3955.17
"7177",29.9,2019-08-25,3985.07
"7178",30.2,2019-08-26,4015.27
"7179",25.6,2019-08-27,4040.87
"7180",26.6,2019-08-28,4067.47
"7181",26,2019-08-29,4093.47
"7182",25.6,2019-08-30,4119.07
"7183",27.3,2019-08-31,4146.37
"7184",26.4,2019-09-01,4172.77
"7185",24.7,2019-09-02,4197.47
"7186",27,2019-09-03,4224.47
"7187",27.3,2019-09-04,4251.77
"7188",27.4,2019-09-05,4279.17
"7189",28.4,2019-09-06,4307.57
"7190",28.7,2019-09-07,4336.27
"7191",28.1,2019-09-08,4364.37
"7192",28.7,2019-09-09,4393.07
"7193",23.7,2019-09-10,4416.77
"7194",23.8,2019-09-11,4440.57
"7195",26.5,2019-09-12,4467.07
"7196",28,2019-09-13,4495.07
"7197",28.3,2019-09-14,4523.37
"7198",27.9,2019-09-15,4551.27
"7199",25.7,2019-09-16,4576.97
"7200",25.7,2019-09-17,4602.67
"7201",27,2019-09-18,4629.67
"7202",27.5,2019-09-19,4657.17
"7203",26.4,2019-09-20,4683.57
"7204",21.7,2019-09-21,4705.27
"7205",25.3,2019-09-22,4730.57
"7206",26.1,2019-09-23,4756.67
"7207",25.4,2019-09-24,4782.07
"7208",24.9,2019-09-25,4806.97
"7209",25.1,2019-09-26,4832.07
"7210",25.9,2019-09-27,4857.97
"7211",17.2,2019-09-28,4875.17
"7212",19.5,2019-09-29,4894.67
"7213",21.8,2019-09-30,4916.47
"7214",23.6,2019-10-01,4940.07
"7215",21.4,2019-10-02,4961.47
"7216",18.8,2019-10-03,4980.27
"7217",18.4,2019-10-04,4998.67
